,Source,Target,Text,Label,Score,Sentiment
523,Nahida,Wanderer,"Those who believe cast the gods in glory, while unbelievers witness how gods transcend. But as for him, I will not characterize him as either. All uncertainties are but foundations for his future path.

When he finally achieved the ambition he thought he'd been pursuing all along, was he content at last, or only emptier still? We only yearn for the skies because we cannot fly... Hmm, perhaps he should reflect on this once he has held the sheer emptiness of the skies in his grasp.",POSITIVE,0.8774096965789795,0.754819393157959
524,Nahida,Zhongli,"
I'm led to believe that long, long ago, the Seven  Archons  used to stay in regular contact with each other. I'm a bit of a special case though, so I don't have any memory of that time... Now that things have settled down in Sumeru, I think it's about time I made contact with them again. You're on familiar terms with some of them, right? Would you mind introducing me?

I hear that playing games is a good way to quickly bring people closer together. I'm sure it must work for gods, too. How about once everyone meets up, I suggest we play hopscotch together? ...Hmm, on second thought, maybe not. If I draw the squares, It would look like I made them really small on purpose just so I could win. That wouldn't be fair on the others.",POSITIVE,0.979820728302002,0.9596414566040039
525,Navia,Arlecchino,"
She is a formidable but caring leader, and definitely comes across like a master of the house. But she's still a  Fatui Harbinger  , and that means she must have a more ruthless side. So don't worry — while I'll always appreciate what she did for  Poisson  , I'm not about to let my guard down around her completely.",POSITIVE,0.9967905879020691,0.9935811758041382
526,Navia,Charlotte,"
Charlotte's known for her fast-and-furious reporting, but it's her photography skills that really impress me. She once snapped a quick photo of me, a waist-up shot, and the result was absolutely stunning — it was like looking at an oil painting. She seems to have a knack for writing extraordinary news stories and taking the most eye-catching photos. Guess she was born to be a journalist.",POSITIVE,0.9996199607849121,0.9992399215698242
527,Navia,Chiori,"
Ah, the fashion designer who brought the coolest  Inazuman  trends to Fontaine? She's actually been a great help to the Spina behind the scenes. She says my unorthodox ideas always give her a lot of inspiration for her work, and from what I can tell, I think she means it. Still, she drew the line at my request for a ten-meter-tall top hat. *sigh* Missed opportunity, if you ask me... Imagine seeing one of those in front of the shop! It would be a great way to draw in customers.",POSITIVE,0.9882335662841797,0.9764671325683594
528,Navia,Clorinde,"
She might not say much, or show a lot of emotion, but I can tell that she feels deeply. After my  father's  death, I... well, it caused quite a rift between us for a long time. But even then, I never did like having her constantly walking on eggshells around me... I much prefer how things are now.",POSITIVE,0.9277397394180298,0.8554794788360596
529,Navia,Furina,"
I was lucky enough to catch her in an opera when I was young. Even though it was a charity show, the tickets were nearly impossible to get! She was performing in character then, but I thought she seemed more in her element then than she ever did as an Archon, giving speeches up in the opera box... Looking back, I guess my intuition was right.",POSITIVE,0.9692137241363525,0.9384274482727051
530,Navia,Lynette,"
I know magicians can often be all bravado and razzmatazz, but I can tell that Lyney is a sincere guy who cares deeply about his friends and family. He's so mature for his age, it catches me off guard sometimes... Oh, and how could I forget — it was so kind of him to try and cheer up the children in Poisson with an impromptu free magic show during the flood! I'll have to invite him and Lynette over for some macarons at my place when I get the chance. I know Lynette's always conjuring teacups out of thin air, so surely at least she's a fan of a proper tea break?",POSITIVE,0.975219190120697,0.950438380241394
531,Navia,Lyney,"
I know magicians can often be all bravado and razzmatazz, but I can tell that Lyney is a sincere guy who cares deeply about his friends and family. He's so mature for his age, it catches me off guard sometimes... Oh, and how could I forget — it was so kind of him to try and cheer up the children in Poisson with an impromptu free magic show during the flood! I'll have to invite him and Lynette over for some macarons at my place when I get the chance. I know Lynette's always conjuring teacups out of thin air, so surely at least she's a fan of a proper tea break?",POSITIVE,0.975219190120697,0.950438380241394
532,Navia,Navia,"
I always say that blind optimism isn't the answer — if you want a bright future, you have to go out and seize it with your own two hands! So, come over here... Now, take my hands in yours and give them a good shake. There! See, doesn't that feel good?

People who know about my past might think I've suffered a lot of misfortune, but I don't see it like that at all.  I count myself lucky to have received so much love in life.

The Spina's work is basically... well, a little bit of everything, but the focus is always on solving other people's problems. ...That probably makes it sound worse than it is, though. Sure, I'm making other people's problems my own, but I always get a real boost out of being able to help people.

I've always thought that it's important to appreciate the beauty in the world. The blossoms in the spring, summers by the sea, the smiles on your friends' faces... You shouldn't take those things for granted.

Sometimes, I like to go out into the wild, find a quiet place with no one else around, and do some target practice.  It's a great way to destress! Wanna try? I can walk you through it step by step. You'd be my first student, but I feel like I'd be a great teacher. I still remember everything that my father and Nanny  Bracari  ever taught me!

I won't become the same kind of person as my father was. Some veterans of the Spina think that I'm becoming more and more like him, but I think the trend they're referring to is a superficial one, born out of the simple fact that some problems only have so many solutions. Spina di Rosula has changed a lot since my father's day, and I intend to be the president for the Spina of today.

I also don't think I'm going to turn into my mother, either. People say we have similar personalities, and I can kind of understand her reasons for making the decisions she did back in the day, but even so...  Huh, I have a sudden urge to take a trip on the  Clementine Line  . Could you come with me? I don't have a particular goal in mind, but... maybe we could take a walk around the city afterwards?",POSITIVE,0.9429478049278259,0.8858956098556519
